id,first_name,last_name,start_date,end_date,employment_type,region,area,function,business unit
d78ea243-e209-471c-92a2-f5e2c4d863ab,Ami,Parradye,06 September 2017,09 September 2019,Full-Time,United States,Sioux City,Product Management,n/a
2d9e8c32-7cec-4f32-b407-2110fb35bf00,Ahmad,Titmarsh,06 May 2017,17 November 2020,Full-Time,Canada,Moose Jaw,Marketing,Finance
4bda8be2-f1a9-48fe-a033-81d03cf5c4ad,Em,Dryburgh,25 February 2018,12 November 2020,Full-Time,Canada,Summerland,Legal,Capital Goods
5f1cf7fc-ada3-4827-8b7a-d1d88505181d,Brod,Fontes,27 October 2017,24 September 2019,Full-Time,United States,Alexandria,Marketing,Capital Goods
947b1d6e-f979-4dd4-a46a-19b492d37fae,Zsa zsa,Toms,05 November 2019,30 May 2020,Full-Time,United States,Huntsville,Accounting,Consumer Services
d2065c91-59d0-4358-a539-b0479e77aaf0,Fabian,Pfeffel,18 March 2020,05 November 2020,Full-Time,Germany,Gelsenkirchen,Training,Finance
b8fe71e5-326f-44be-8690-d5972da1c405,Randi,Siemandl,14 March 2018,09 May 2020,Full-Time,United States,Pittsburgh,Sales,Technology
796e62e9-4c8c-4ded-9d15-73acdfdd5579,Donnajean,Niesing,11 October 2017,02 January 2021,Full-Time,United States,Fort Lauderdale,Business Development,Health Care
299e9974-3bc8-4634-896a-d384bb724fc0,Carlen,Dabel,21 May 2018,07 January 2020,Full-Time,Canada,Ucluelet,Marketing,Basic Industries
a293fa23-d525-4a0e-a9b6-421a82b26eed,Tiler,O'Heaney,04 December 2018,24 October 2020,Full-Time,United States,Washington,Human Resources,Public Utilities
321e8c83-8233-4751-87b5-810e5ce7a9b6,Christina,Prine,16 February 2018,10 June 2019,Full-Time,United States,Springfield,Marketing,Health Care
a437aa52-634e-42ff-88a1-91f96300a384,Marcie,Beer,24 March 2020,08 May 2020,Full-Time,Australia,Launceston,Research and Development,n/a
c3c26765-f81c-4a3d-8e9b-1cdedc75466f,Mitchael,D'eath,14 April 2019,15 May 2020,Full-Time,Canada,Hanover,Marketing,Finance
b3a84db0-a418-487b-b230-0a3edd600f8b,Charlene,Jenkin,08 April 2019,20 March 2020,Full-Time,United States,Lynchburg,Accounting,n/a
d17bb889-4fde-4a61-9977-93fa4a7649e5,Barnabe,Aulsford,19 August 2017,20 July 2018,Full-Time,Canada,Kugluktuk,Engineering,Technology
41e28a5a-21bd-4499-897d-87fe3720c490,Gerrard,Copnar,27 March 2019,15 January 2021,Full-Time,United States,Fort Pierce,Research and Development,Capital Goods
5ef2f06b-210e-4e61-a501-081e7633feb0,Hanson,Stampe,10 January 2019,14 January 2019,Full-Time,United States,Orange,Legal,Health Care
0b844c51-f2d1-4045-810f-1c47e51550ed,Etienne,Rotherforth,20 February 2018,08 December 2020,Full-Time,United States,Boston,Training,Consumer Services
9d70f6c6-85a1-40e6-8ed6-1f47372591b1,Jinny,Petrowsky,28 February 2020,05 December 2020,Full-Time,Canada,Penhold,Services,Technology
94ce212c-03c1-4290-8048-d0dbce56174b,Kearney,Grundy,08 August 2017,09 January 2019,Full-Time,United States,Atlanta,Marketing,n/a
cba26ad1-036a-4c37-bae9-59e877928857,Vida,Marmyon,03 February 2018,23 June 2019,Full-Time,Germany,Hamburg Sankt Pauli,Support,Capital Goods
b113d04e-80cd-4b39-86cc-c39e0787755b,Teri,Rossbrook,26 September 2018,29 April 2020,Full-Time,Canada,New Westminster,Engineering,Public Utilities
a544998b-8c7a-4288-8b6a-fbdf1eb212f0,Claudelle,Broadwood,09 July 2020,01 November 2020,Full-Time,United States,Philadelphia,Research and Development,n/a
8265ff7e-eae4-40cb-a632-0e1d4287d0b3,Godwin,Richin,04 September 2017,26 December 2018,Full-Time,United States,Birmingham,Human Resources,Transportation
9e639f9a-c2bf-4b16-aec2-a59bbd5c8b89,Alaric,Clotworthy,23 January 2020,03 March 2020,Full-Time,United States,Torrance,Training,Public Utilities
3f9fa3dc-0657-42d0-9fc7-89ca9580fdc3,Joana,Smallpeace,07 August 2017,09 November 2018,Full-Time,United States,Erie,Human Resources,Capital Goods
0c22fcbb-7aea-4561-be00-7ed61612f42a,Lynna,Pedder,23 April 2018,10 May 2020,Full-Time,United Kingdom,Stapleford,Training,n/a
74b98d79-3e41-40f4-b861-5765b63f43ed,Huntington,Shurville,11 November 2018,27 September 2020,Full-Time,United States,Midland,Engineering,n/a
60acd820-d80a-45a4-93dd-21ea8dc8e7ec,Vickie,Billson,14 May 2018,18 December 2018,Full-Time,United States,Stamford,Support,Finance
45c21890-ba16-42c5-9003-2955300e7f6e,Donni,Bunney,17 April 2017,11 May 2018,Full-Time,Canada,Moncton,Legal,Consumer Services
df3bb6c0-f392-46c5-82a7-922c70f8f55a,Karine,Dummett,06 July 2017,30 June 2020,Full-Time,Canada,Port Colborne,Training,Capital Goods
4294f4bb-fcf8-4f67-a5be-bd261ad1f758,Lark,Pankethman,29 June 2019,08 June 2020,Full-Time,United States,El Paso,Business Development,n/a
c7d8ab61-098d-444a-a5a2-8e02176b5e22,Augusto,Ricca,07 January 2019,30 March 2020,Full-Time,United States,Boston,Engineering,Public Utilities
4318d859-1445-49b8-b061-deaeaf726290,Marijn,Antonsen,09 January 2018,09 November 2020,Full-Time,United States,Pittsburgh,Human Resources,Consumer Services
05862e46-a669-42b1-ad7e-4db8fca2f886,Bendick,Slessor,27 December 2017,08 February 2018,Full-Time,United States,Washington,Engineering,Finance
65e32dc9-ab75-4261-ab5a-584b82342adc,Amandie,Londing,22 October 2017,11 October 2019,Full-Time,United States,Littleton,Business Development,Finance
9482ca26-2033-4a15-990d-be8994c75f52,Newton,Worsall,31 July 2017,02 August 2018,Full-Time,United States,Des Moines,Marketing,n/a
ed8b4327-9249-47e4-8a2a-c7aa7be45924,Far,Lawrence,08 April 2020,27 December 2020,Full-Time,United States,Palatine,Engineering,Consumer Services
beab09e0-76f2-4a65-a5ed-04afb7ca8a57,Philippine,Hailey,11 January 2019,23 June 2019,Full-Time,United States,Lynchburg,Services,n/a
c0f4dd43-e988-45f4-aeb0-df38f4cb8e77,Shea,Trebilcock,02 November 2017,25 April 2019,Full-Time,Canada,Moose Jaw,Sales,n/a
7ee41348-a989-4770-b368-d5620a10ec3f,Tripp,Greenless,01 March 2019,12 August 2020,Full-Time,United States,Nashville,Business Development,Consumer Services
43f46b42-8d3d-4cd5-b6c2-1b122e0233de,Nikolos,Sone,31 May 2019,13 October 2019,Full-Time,Canada,Stony Plain,Engineering,Finance
d6737ebf-0977-4ba8-8e8a-2aff7e9b60f1,Gothart,Willishire,27 December 2017,09 April 2018,Full-Time,United States,Clearwater,Training,n/a
6f79861b-6be5-4231-8188-4c3b3c43abb5,Jacquelyn,Bortolozzi,15 March 2017,20 August 2018,Full-Time,Canada,Port-Cartier,Services,Health Care
ee08ac1e-a08c-4318-865a-d1c7de4d1099,Dierdre,O'Sherin,17 April 2018,12 March 2020,Full-Time,United States,Atlanta,Legal,Transportation
059f1b25-494e-49ec-b2a8-41fa1f57469d,Worden,Brocking,07 September 2017,11 November 2019,Full-Time,United States,Midland,Services,Capital Goods
ea5adab2-a97d-4100-9c51-ea86d9fde0b5,Sholom,Mirams,02 March 2019,14 June 2019,Full-Time,United States,Baltimore,Training,Finance
f956a5a5-19cb-4a50-b59b-7affbcff6635,Velvet,Swynfen,04 September 2019,16 January 2021,Full-Time,United States,Rochester,Engineering,Capital Goods
1ca29bd2-e9fc-4386-a3f3-26bfc13cf721,Aeriell,Roughey,16 February 2020,21 April 2020,Full-Time,United States,Salt Lake City,Marketing,n/a
c7e519a6-27ca-4982-b851-d7e02f15c842,Westley,Pleaden,23 August 2019,17 October 2019,Full-Time,Canada,Dorchester,Accounting,Health Care
079b6315-8d91-4a90-afd5-36783019a1fd,Carolyne,Leeds,06 April 2019,06 November 2019,Full-Time,Germany,Halle,Support,Consumer Non-Durables
9eef1f6a-7d38-4514-8cdc-e3f790c974cf,Marshall,Headington,01 September 2017,11 June 2018,Full-Time,Canada,Fort Macleod,Engineering,Capital Goods
91669f62-d972-44d5-805c-1d0c19dd4c8f,Pier,Gourley,18 June 2018,20 May 2019,Full-Time,United States,Albuquerque,Product Management,Capital Goods
a6f54f72-6aaa-4b74-992c-75c3b1a7c77d,Hadrian,Sahlstrom,08 August 2017,14 July 2018,Full-Time,United States,Kansas City,Research and Development,Public Utilities
60905f3b-2372-4561-82c8-18566feb5289,Estell,Christophers,09 March 2017,14 January 2021,Full-Time,Canada,Weyburn,Product Management,Capital Goods
6a3dd486-6285-4af8-878b-0efaa313c964,Tracie,Speedin,14 August 2017,23 November 2020,Full-Time,United Kingdom,London,Training,Consumer Services
c976e8e5-f2e1-447b-8224-f189b3210ab0,Kirby,Tween,20 May 2018,02 May 2020,Full-Time,United States,Louisville,Accounting,Technology
7319d760-6f9f-4c8a-925a-66149b10a2bf,Graham,Willetts,02 April 2017,14 September 2020,Full-Time,Canada,Rosthern,Engineering,Capital Goods
cf53c072-9a07-4b27-b2ab-5b5b124e2aeb,Brion,Cluley,08 March 2020,12 July 2020,Full-Time,Germany,Bochum,Product Management,Finance
8cfd70cf-407b-4efd-988e-2df0b8a852d1,Corilla,Greatrakes,12 March 2018,07 October 2020,Full-Time,United States,Springfield,Human Resources,Health Care
8327e227-5622-4161-b415-dc12e1ee4e60,Stefa,Hilland,16 October 2017,22 March 2019,Full-Time,Canada,Magrath,Legal,Consumer Durables
7395b52f-2eb7-4015-8e3b-fe9c8f7172fc,Genia,Noice,12 November 2017,23 February 2020,Full-Time,United States,Odessa,Business Development,Health Care
0651d4ea-9984-47df-83ce-1ddf2e596499,Evan,Fridlington,11 February 2017,20 August 2019,Full-Time,United States,Buffalo,Support,Consumer Services
1d3178d6-2c50-4008-9b99-a4bc1346bcfb,Klarrisa,Edel,28 April 2018,19 February 2020,Full-Time,Canada,Barrie,Sales,n/a
e1ced91a-da31-4982-a406-fe13528b48c4,Jerrie,Stetlye,30 March 2019,04 December 2020,Full-Time,United States,Corpus Christi,Training,Basic Industries
e8d301a1-f447-4be2-92f6-a198f4843cad,Sebastien,Naris,27 April 2018,13 March 2020,Full-Time,Canada,La Broquerie,Sales,n/a
47ecbda2-3b50-46e7-9908-85b79761d620,Jarrod,Colam,14 June 2018,02 August 2018,Full-Time,United States,San Jose,Marketing,Finance
91326ab7-2bec-491e-b7f5-ea6d97d00720,Allin,Degli Antoni,20 May 2020,24 June 2020,Full-Time,United Kingdom,East End,Services,Basic Industries
ad8814e7-ea01-44bb-babe-68b6c6116251,Vite,Nathon,02 June 2018,09 November 2019,Full-Time,Canada,La Tuque,Sales,Energy
eebef152-a989-40f2-90fd-c8391af122da,Florri,Axleby,13 October 2019,16 November 2020,Full-Time,United States,Baltimore,Accounting,Finance
3d0afe44-87ae-4919-8f3f-16993cb4bba5,Woodrow,Narramore,05 December 2017,27 April 2019,Full-Time,United States,Austin,Accounting,n/a
bee5025e-a47d-45ca-a53a-3aade89ce2ad,Paulita,McGriffin,28 July 2018,24 October 2020,Full-Time,Canada,Cache Creek,Product Management,Consumer Services
